OBJECTID,MESH,Latitude,Longitude,Reference,cs137_inve,landuse_co
77060,5540_6425_2_3,37.18645800000,140.57031300000,2011/7/2,32425.47852000000,50
77070,5540_6426_1_1,37.18437500000,140.57656300000,2011/7/2,30775.34961000000,50
77072,5540_6426_1_3,37.18645800000,140.57656300000,2011/7/2,34125.69531000000,50
77080,5540_6426_3_3,37.19062500000,140.57656300000,2011/7/2,34109.49609000000,50
77083,5540_6426_4_2,37.18854200000,140.58593800000,2011/7/2,43471.02344000000,50
77087,5540_6427_1_2,37.18437500000,140.59218800000,2011/7/2,55226.14844000000,50
77088,5540_6427_1_3,37.18645800000,140.58906300000,2011/7/2,50552.54688000000,50
77089,5540_6427_1_4,37.18645800000,140.59218800000,2011/7/2,56016.93359000000,50
77090,5540_6427_2_1,37.18437500000,140.59531300000,2011/7/2,55947.50781000000,50
77091,5540_6427_2_2,37.18437500000,140.59843800000,2011/7/2,56080.50391000000,50
77095,5540_6427_3_2,37.18854200000,140.59218800000,2011/7/2,56941.26953000000,50
77101,5540_6427_4_4,37.19062500000,140.59843800000,2011/7/2,61472.87891000000,50
77102,5540_6428_1_1,37.18437500000,140.60156300000,2011/7/2,55255.50000000000,50
77103,5540_6428_1_2,37.18437500000,140.60468800000,2011/7/2,57823.41016000000,50
77104,5540_6428_1_3,37.18645800000,140.60156300000,2011/7/2,60693.92578000000,50
77106,5540_6428_3_1,37.18854200000,140.60156300000,2011/7/2,60809.99609000000,50
77108,5540_6428_3_3,37.19062500000,140.60156300000,2011/7/2,62266.05469000000,50
77109,5540_6428_3_4,37.19062500000,140.60468800000,2011/7/2,60943.73047000000,50
77110,5540_6428_4_1,37.18854200000,140.60781300000,2011/7/2,59011.01563000000,50
77111,5540_6430_1_1,37.19270800000,140.50156300000,2011/7/2,31934.21875000000,50
77112,5540_6430_1_2,37.19270800000,140.50468800000,2011/7/2,32967.66016000000,50
77113,5540_6430_1_3,37.19479200000,140.50156300000,2011/7/2,32952.23828000000,50
77114,5540_6430_1_4,37.19479200000,140.50468800000,2011/7/2,33470.42969000000,50
77116,5540_6430_2_2,37.19270800000,140.51093800000,2011/7/2,33014.43750000000,50
77117,5540_6430_2_3,37.19479200000,140.50781300000,2011/7/2,33467.60547000000,50
77118,5540_6430_2_4,37.19479200000,140.51093800000,2011/7/2,33930.14063000000,50
77119,5540_6430_3_1,37.19687500000,140.50156300000,2011/7/2,33966.57422000000,50
77120,5540_6430_3_3,37.19895800000,140.50156300000,2011/7/2,35944.15625000000,50
77121,5540_6430_3_4,37.19895800000,140.50468800000,2011/7/2,36769.37500000000,50
77122,5540_6430_4_1,37.19687500000,140.50781300000,2011/7/2,32044.23047000000,50
77123,5540_6430_4_2,37.19687500000,140.51093800000,2011/7/2,34954.32813000000,50
77125,5540_6431_1_1,37.19270800000,140.51406300000,2011/7/2,32534.36914000000,50
77126,5540_6431_1_2,37.19270800000,140.51718800000,2011/7/2,32238.63281000000,50
77127,5540_6431_1_3,37.19479200000,140.51406300000,2011/7/2,33551.85547000000,50
77133,5540_6431_3_1,37.19687500000,140.51406300000,2011/7/2,34423.00781000000,50
77134,5540_6431_3_2,37.19687500000,140.51718800000,2011/7/2,33996.72266000000,50
77135,5540_6431_3_3,37.19895800000,140.51406300000,2011/7/2,35973.14453000000,50
77136,5540_6431_3_4,37.19895800000,140.51718800000,2011/7/2,35445.56641000000,50
77138,5540_6431_4_2,37.19687500000,140.52343800000,2011/7/2,31765.43555000000,50
77139,5540_6431_4_3,37.19895800000,140.52031300000,2011/7/2,34287.62891000000,50
77140,5540_6431_4_4,37.19895800000,140.52343800000,2011/7/2,33068.22656000000,50
77141,5540_6432_1_1,37.19270800000,140.52656300000,2011/7/2,29566.77344000000,50
77142,5540_6432_1_2,37.19270800000,140.52968800000,2011/7/2,28872.85156000000,50
77144,5540_6432_1_4,37.19479200000,140.52968800000,2011/7/2,30138.14844000000,50
77150,5540_6432_3_2,37.19687500000,140.52968800000,2011/7/2,31121.12500000000,50
77154,5540_6432_4_2,37.19687500000,140.53593800000,2011/7/2,30880.93555000000,50
77157,5540_6433_1_1,37.19270800000,140.53906300000,2011/7/2,30096.00000000000,50
77159,5540_6433_1_3,37.19479200000,140.53906300000,2011/7/2,30495.69141000000,50
77160,5540_6433_1_4,37.19479200000,140.54218800000,2011/7/2,30623.49414000000,50
77161,5540_6433_2_1,37.19270800000,140.54531300000,2011/7/2,30769.49609000000,50
77162,5540_6433_2_2,37.19270800000,140.54843800000,2011/7/2,31473.72852000000,50
77164,5540_6433_2_4,37.19479200000,140.54843800000,2011/7/2,31658.99414000000,50
77165,5540_6433_3_1,37.19687500000,140.53906300000,2011/7/2,31070.75195000000,50
77167,5540_6433_3_3,37.19895800000,140.53906300000,2011/7/2,32003.24219000000,50
77168,5540_6433_3_4,37.19895800000,140.54218800000,2011/7/2,32152.85156000000,50
77169,5540_6433_4_1,37.19687500000,140.54531300000,2011/7/2,31495.30664000000,50
77172,5540_6433_4_4,37.19895800000,140.54843800000,2011/7/2,32320.01953000000,50
77174,5540_6434_1_2,37.19270800000,140.55468800000,2011/7/2,31874.09961000000,50
77175,5540_6434_1_3,37.19479200000,140.55156300000,2011/7/2,32178.26563000000,50
77176,5540_6434_1_4,37.19479200000,140.55468800000,2011/7/2,31883.08594000000,50
77177,5540_6434_2_1,37.19270800000,140.55781300000,2011/7/2,32264.28906000000,50
77178,5540_6434_2_2,37.19270800000,140.56093800000,2011/7/2,32572.46875000000,50
77180,5540_6434_2_4,37.19479200000,140.56093800000,2011/7/2,32697.26172000000,50
77182,5540_6434_3_2,37.19687500000,140.55468800000,2011/7/2,31596.00977000000,50
77185,5540_6434_4_1,37.19687500000,140.55781300000,2011/7/2,32447.54688000000,50
77186,5540_6434_4_2,37.19687500000,140.56093800000,2011/7/2,32810.94141000000,50
77188,5540_6434_4_4,37.19895800000,140.56093800000,2011/7/2,32916.62109000000,50
77189,5540_6435_1_1,37.19270800000,140.56406300000,2011/7/2,33652.75391000000,50
77191,5540_6435_1_3,37.19479200000,140.56406300000,2011/7/2,33624.82031000000,50
77197,5540_6435_3_1,37.19687500000,140.56406300000,2011/7/2,33559.82813000000,50
77198,5540_6435_3_2,37.19687500000,140.56718800000,2011/7/2,34639.26563000000,50
77200,5540_6435_3_4,37.19895800000,140.56718800000,2011/7/2,31988.65820000000,50
77201,5540_6435_4_1,37.19687500000,140.57031300000,2011/7/2,35221.35156000000,50
77204,5540_6435_4_4,37.19895800000,140.57343800000,2011/7/2,34075.32031000000,50
77205,5540_6436_1_1,37.19270800000,140.57656300000,2011/7/2,35118.55469000000,50
77206,5540_6436_1_2,37.19270800000,140.57968800000,2011/7/2,35092.21094000000,50
77207,5540_6436_1_3,37.19479200000,140.57656300000,2011/7/2,35747.89844000000,50
77208,5540_6436_1_4,37.19479200000,140.57968800000,2011/7/2,35642.31250000000,50
77210,5540_6436_2_2,37.19270800000,140.58593800000,2011/7/2,44381.15234000000,50
77211,5540_6436_2_3,37.19479200000,140.58281300000,2011/7/2,38566.99609000000,50
77214,5540_6436_3_2,37.19687500000,140.57968800000,2011/7/2,36177.81250000000,50
77215,5540_6436_3_3,37.19895800000,140.57656300000,2011/7/2,35194.20313000000,50
77216,5540_6436_3_4,37.19895800000,140.57968800000,2011/7/2,36172.40625000000,50
77217,5540_6436_4_1,37.19687500000,140.58281300000,2011/7/2,38067.41016000000,50
77218,5540_6436_4_2,37.19687500000,140.58593800000,2011/7/2,44113.51563000000,50
77220,5540_6436_4_4,37.19895800000,140.58593800000,2011/7/2,42865.56641000000,50
77221,5540_6437_1_1,37.19270800000,140.58906300000,2011/7/2,52321.75781000000,50
77222,5540_6437_1_2,37.19270800000,140.59218800000,2011/7/2,57605.81641000000,50
77223,5540_6437_1_3,37.19479200000,140.58906300000,2011/7/2,50956.67969000000,50
77225,5540_6437_2_1,37.19270800000,140.59531300000,2011/7/2,61217.06250000000,50
77227,5540_6437_2_3,37.19479200000,140.59531300000,2011/7/2,59924.50391000000,50
77231,5540_6437_3_3,37.19895800000,140.58906300000,2011/7/2,48508.97656000000,50
77232,5540_6437_3_4,37.19895800000,140.59218800000,2011/7/2,52039.99219000000,50
77233,5540_6437_4_1,37.19687500000,140.59531300000,2011/7/2,59024.96484000000,50
77234,5540_6437_4_2,37.19687500000,140.59843800000,2011/7/2,60246.71094000000,50
77235,5540_6437_4_3,37.19895800000,140.59531300000,2011/7/2,53251.02734000000,50
77236,5540_6437_4_4,37.19895800000,140.59843800000,2011/7/2,53246.18359000000,50
77237,5540_6438_1_1,37.19270800000,140.60156300000,2011/7/2,62647.49219000000,50
77239,5540_6438_1_3,37.19479200000,140.60156300000,2011/7/2,62709.71875000000,50
77240,5540_6438_1_4,37.19479200000,140.60468800000,2011/7/2,60396.92969000000,50
77241,5540_6438_3_1,37.19687500000,140.60156300000,2011/7/2,62643.40234000000,50
77242,5540_6438_3_2,37.19687500000,140.60468800000,2011/7/2,58611.62891000000,50
77244,5540_6438_3_4,37.19895800000,140.60468800000,2011/7/2,53845.90625000000,50
77245,5540_6440_1_1,37.20104200000,140.50156300000,2011/7/2,36693.65234000000,50
77246,5540_6440_1_2,37.20104200000,140.50468800000,2011/7/2,37026.81250000000,50
77247,5540_6440_1_4,37.20312500000,140.50468800000,2011/7/2,36844.54688000000,50
77248,5540_6440_2_1,37.20104200000,140.50781300000,2011/7/2,38483.25781000000,50
77249,5540_6440_2_2,37.20104200000,140.51093800000,2011/7/2,37073.23438000000,50
77250,5540_6440_2_3,37.20312500000,140.50781300000,2011/7/2,36328.37891000000,50
77251,5540_6440_2_4,37.20312500000,140.51093800000,2011/7/2,36311.25391000000,50
77252,5540_6440_3_2,37.20520800000,140.50468800000,2011/7/2,37713.94922000000,50
77254,5540_6440_4_2,37.20520800000,140.51093800000,2011/7/2,35996.83203000000,50
77255,5540_6440_4_3,37.20729200000,140.50781300000,2011/7/2,37046.12891000000,50
77256,5540_6440_4_4,37.20729200000,140.51093800000,2011/7/2,37914.81641000000,50
77257,5540_6441_1_1,37.20104200000,140.51406300000,2011/7/2,36253.05859000000,50
77258,5540_6441_1_2,37.20104200000,140.51718800000,2011/7/2,35925.58203000000,50
77259,5540_6441_1_3,37.20312500000,140.51406300000,2011/7/2,36397.65234000000,50
77260,5540_6441_1_4,37.20312500000,140.51718800000,2011/7/2,36161.49219000000,50
77262,5540_6441_2_2,37.20104200000,140.52343800000,2011/7/2,33819.65625000000,50
77263,5540_6441_2_3,37.20312500000,140.52031300000,2011/7/2,35452.69922000000,50
77264,5540_6441_2_4,37.20312500000,140.52343800000,2011/7/2,34516.12891000000,50
77265,5540_6441_3_1,37.20520800000,140.51406300000,2011/7/2,37407.11328000000,50
77266,5540_6441_3_2,37.20520800000,140.51718800000,2011/7/2,37352.76953000000,50
77268,5540_6441_3_4,37.20729200000,140.51718800000,2011/7/2,38894.30078000000,50
77270,5540_6441_4_2,37.20520800000,140.52343800000,2011/7/2,36013.62891000000,50
77271,5540_6441_4_3,37.20729200000,140.52031300000,2011/7/2,38249.26172000000,50
77273,5540_6442_1_1,37.20104200000,140.52656300000,2011/7/2,33156.75391000000,50
77274,5540_6442_1_2,37.20104200000,140.52968800000,2011/7/2,32313.70508000000,50
77276,5540_6442_1_4,37.20312500000,140.52968800000,2011/7/2,32795.26172000000,50
77278,5540_6442_2_2,37.20104200000,140.53593800000,2011/7/2,32612.10547000000,50
77279,5540_6442_2_3,37.20312500000,140.53281300000,2011/7/2,32606.94922000000,50
77280,5540_6442_2_4,37.20312500000,140.53593800000,2011/7/2,33122.46875000000,50
77281,5540_6442_3_1,37.20520800000,140.52656300000,2011/7/2,35258.83594000000,50
77284,5540_6442_3_4,37.20729200000,140.52968800000,2011/7/2,35348.87109000000,50
77285,5540_6442_4_1,37.20520800000,140.53281300000,2011/7/2,34713.21875000000,50
77287,5540_6442_4_3,37.20729200000,140.53281300000,2011/7/2,35197.25000000000,50
77288,5540_6442_4_4,37.20729200000,140.53593800000,2011/7/2,35168.83203000000,50
77298,5540_6443_3_2,37.20520800000,140.54218800000,2011/7/2,34267.09375000000,50
77301,5540_6443_4_1,37.20520800000,140.54531300000,2011/7/2,34036.37109000000,50
77302,5540_6443_4_2,37.20520800000,140.54843800000,2011/7/2,33531.82031000000,50
77303,5540_6443_4_3,37.20729200000,140.54531300000,2011/7/2,34652.39453000000,50
77304,5540_6443_4_4,37.20729200000,140.54843800000,2011/7/2,34153.75391000000,50
77305,5540_6444_1_1,37.20104200000,140.55156300000,2011/7/2,32344.65625000000,50
77307,5540_6444_1_3,37.20312500000,140.55156300000,2011/7/2,32619.84180000000,50
77308,5540_6444_1_4,37.20312500000,140.55468800000,2011/7/2,33171.36719000000,50
77311,5540_6444_2_3,37.20312500000,140.55781300000,2011/7/2,32899.60156000000,50
77314,5540_6444_3_2,37.20520800000,140.55468800000,2011/7/2,31724.72461000000,50
77315,5540_6444_3_3,37.20729200000,140.55156300000,2011/7/2,33874.31641000000,50
77316,5540_6444_3_4,37.20729200000,140.55468800000,2011/7/2,33611.05859000000,50
77318,5540_6444_4_2,37.20520800000,140.56093800000,2011/7/2,33493.05078000000,50
77321,5540_6445_1_1,37.20104200000,140.56406300000,2011/7/2,32975.30469000000,50
77323,5540_6445_1_3,37.20312500000,140.56406300000,2011/7/2,33270.38672000000,50
77324,5540_6445_1_4,37.20312500000,140.56718800000,2011/7/2,33323.50000000000,50
77325,5540_6445_2_1,37.20104200000,140.57031300000,2011/7/2,32140.25195000000,50
77326,5540_6445_2_2,37.20104200000,140.57343800000,2011/7/2,33384.99219000000,50
77327,5540_6445_2_3,37.20312500000,140.57031300000,2011/7/2,33618.28906000000,50
77331,5540_6445_3_3,37.20729200000,140.56406300000,2011/7/2,33596.67969000000,50
77332,5540_6445_3_4,37.20729200000,140.56718800000,2011/7/2,33811.02734000000,50
77333,5540_6445_4_1,37.20520800000,140.57031300000,2011/7/2,35153.83984000000,50
77339,5540_6446_1_3,37.20312500000,140.57656300000,2011/7/2,34076.92578000000,50
77341,5540_6446_2_1,37.20104200000,140.58281300000,2011/7/2,37494.72656000000,50
77343,5540_6446_2_3,37.20312500000,140.58281300000,2011/7/2,37157.14063000000,50
77344,5540_6446_2_4,37.20312500000,140.58593800000,2011/7/2,40937.17188000000,50
77345,5540_6446_3_1,37.20520800000,140.57656300000,2011/7/2,32885.19141000000,50
77346,5540_6446_3_2,37.20520800000,140.57968800000,2011/7/2,33553.64844000000,50
77347,5540_6446_3_3,37.20729200000,140.57656300000,2011/7/2,32063.78320000000,50
77349,5540_6446_4_1,37.20520800000,140.58281300000,2011/7/2,35283.76563000000,50
77350,5540_6446_4_2,37.20520800000,140.58593800000,2011/7/2,38548.02344000000,50
77357,5540_6447_2_1,37.20104200000,140.59531300000,2011/7/2,50522.30469000000,50
77358,5540_6447_2_2,37.20104200000,140.59843800000,2011/7/2,50677.09766000000,50
77359,5540_6447_2_3,37.20312500000,140.59531300000,2011/7/2,47368.21484000000,50
77360,5540_6447_2_4,37.20312500000,140.59843800000,2011/7/2,47300.77734000000,50
77363,5540_6447_3_3,37.20729200000,140.58906300000,2011/7/2,40304.31250000000,50
77364,5540_6447_3_4,37.20729200000,140.59218800000,2011/7/2,40669.65625000000,50
77366,5540_6447_4_2,37.20520800000,140.59843800000,2011/7/2,40307.67188000000,50
77370,5540_6448_1_2,37.20104200000,140.60468800000,2011/7/2,50633.24609000000,50
77374,5540_6448_3_2,37.20520800000,140.60468800000,2011/7/2,41569.64063000000,50
77375,5540_6448_3_3,37.20729200000,140.60156300000,2011/7/2,37263.35938000000,50
77376,5540_6448_3_4,37.20729200000,140.60468800000,2011/7/2,40276.00391000000,50
77377,5540_6448_4_1,37.20520800000,140.60781300000,2011/7/2,43581.51953000000,50
77378,5540_6448_4_2,37.20520800000,140.61093800000,2011/7/2,45641.78125000000,50
77379,5540_6448_4_3,37.20729200000,140.60781300000,2011/7/2,42283.76172000000,50
77380,5540_6448_4_4,37.20729200000,140.61093800000,2011/7/2,44187.34375000000,50
77381,5540_6450_2_1,37.20937500000,140.50781300000,2011/7/2,47501.69141000000,50
77382,5540_6450_2_2,37.20937500000,140.51093800000,2011/7/2,42606.83984000000,50
77383,5540_6450_2_4,37.21145800000,140.51093800000,2011/7/2,44156.83984000000,50
77384,5540_6450_4_2,37.21354200000,140.51093800000,2011/7/2,46145.59375000000,50
77386,5540_6451_1_1,37.20937500000,140.51406300000,2011/7/2,41331.91797000000,50
77387,5540_6451_1_2,37.20937500000,140.51718800000,2011/7/2,41005.95313000000,50
77390,5540_6451_2_1,37.20937500000,140.52031300000,2011/7/2,39904.81250000000,50
77391,5540_6451_2_2,37.20937500000,140.52343800000,2011/7/2,38232.37109000000,50
77393,5540_6451_2_4,37.21145800000,140.52343800000,2011/7/2,39620.53125000000,50
77394,5540_6451_3_1,37.21354200000,140.51406300000,2011/7/2,45616.41797000000,50
77395,5540_6451_3_2,37.21354200000,140.51718800000,2011/7/2,44991.25781000000,50
77396,5540_6451_3_3,37.21562500000,140.51406300000,2011/7/2,47005.62500000000,50
77397,5540_6451_3_4,37.21562500000,140.51718800000,2011/7/2,45964.53906000000,50
77398,5540_6451_4_1,37.21354200000,140.52031300000,2011/7/2,42767.63672000000,50
77399,5540_6451_4_2,37.21354200000,140.52343800000,2011/7/2,40424.11328000000,50
77400,5540_6451_4_3,37.21562500000,140.52031300000,2011/7/2,43707.83594000000,50
77401,5540_6451_4_4,37.21562500000,140.52343800000,2011/7/2,41257.54297000000,50
77404,5540_6452_1_3,37.21145800000,140.52656300000,2011/7/2,38004.64844000000,50
77405,5540_6452_1_4,37.21145800000,140.52968800000,2011/7/2,36780.30469000000,50
77407,5540_6452_2_2,37.20937500000,140.53593800000,2011/7/2,36164.37500000000,50
77409,5540_6452_2_4,37.21145800000,140.53593800000,2011/7/2,36757.20313000000,50
77412,5540_6452_3_3,37.21562500000,140.52656300000,2011/7/2,39594.74219000000,50
77413,5540_6452_3_4,37.21562500000,140.52968800000,2011/7/2,39447.33984000000,50
77416,5540_6452_4_3,37.21562500000,140.53281300000,2011/7/2,39201.90234000000,50
77418,5540_6453_1_1,37.20937500000,140.53906300000,2011/7/2,36060.64844000000,50
77419,5540_6453_1_2,37.20937500000,140.54218800000,2011/7/2,35678.58984000000,50
77420,5540_6453_1_3,37.21145800000,140.53906300000,2011/7/2,36703.71484000000,50
77421,5540_6453_1_4,37.21145800000,140.54218800000,2011/7/2,36322.17578000000,50
77423,5540_6453_2_2,37.20937500000,140.54843800000,2011/7/2,35174.45703000000,50
77424,5540_6453_2_3,37.21145800000,140.54531300000,2011/7/2,36179.23438000000,50
77425,5540_6453_2_4,37.21145800000,140.54843800000,2011/7/2,35970.71094000000,50
77427,5540_6453_3_2,37.21354200000,140.54218800000,2011/7/2,36927.53906000000,50
77428,5540_6453_3_3,37.21562500000,140.53906300000,2011/7/2,37569.45313000000,50
77429,5540_6453_3_4,37.21562500000,140.54218800000,2011/7/2,37150.08984000000,50
77432,5540_6453_4_3,37.21562500000,140.54531300000,2011/7/2,36975.92969000000,50
77434,5540_6454_1_1,37.20937500000,140.55156300000,2011/7/2,35778.48438000000,50
77436,5540_6454_1_3,37.21145800000,140.55156300000,2011/7/2,36634.42188000000,50
77438,5540_6454_2_1,37.20937500000,140.55781300000,2011/7/2,35179.06250000000,50
77450,5540_6455_1_1,37.20937500000,140.56406300000,2011/7/2,33427.44141000000,50
77453,5540_6455_1_4,37.21145800000,140.56718800000,2011/7/2,32725.30469000000,50
77454,5540_6455_2_1,37.20937500000,140.57031300000,2011/7/2,32439.64648000000,50
77455,5540_6455_2_2,37.20937500000,140.57343800000,2011/7/2,30278.66016000000,50
77456,5540_6455_2_3,37.21145800000,140.57031300000,2011/7/2,32431.89258000000,50
77457,5540_6455_2_4,37.21145800000,140.57343800000,2011/7/2,31847.55664000000,50
77462,5540_6455_4_1,37.21354200000,140.57031300000,2011/7/2,32957.94141000000,50
77463,5540_6455_4_2,37.21354200000,140.57343800000,2011/7/2,32406.26367000000,50
77465,5540_6455_4_4,37.21562500000,140.57343800000,2011/7/2,32942.85938000000,50
77467,5540_6456_1_2,37.20937500000,140.57968800000,2011/7/2,32215.60938000000,50
77468,5540_6456_1_3,37.21145800000,140.57656300000,2011/7/2,31941.15430000000,50
77471,5540_6456_2_2,37.20937500000,140.58593800000,2011/7/2,36787.55078000000,50
77472,5540_6456_2_3,37.21145800000,140.58281300000,2011/7/2,33637.94141000000,50
77474,5540_6456_3_1,37.21354200000,140.57656300000,2011/7/2,32534.11133000000,50
77476,5540_6456_3_3,37.21562500000,140.57656300000,2011/7/2,32799.62109000000,50
77478,5540_6456_4_1,37.21354200000,140.58281300000,2011/7/2,33935.89063000000,50
77479,5540_6456_4_2,37.21354200000,140.58593800000,2011/7/2,35272.35156000000,50
77482,5540_6457_1_1,37.20937500000,140.58906300000,2011/7/2,39313.14844000000,50
77483,5540_6457_1_2,37.20937500000,140.59218800000,2011/7/2,39140.91406000000,50
77484,5540_6457_1_3,37.21145800000,140.58906300000,2011/7/2,36897.77734000000,50
77485,5540_6457_1_4,37.21145800000,140.59218800000,2011/7/2,37374.84375000000,50
77489,5540_6457_2_4,37.21145800000,140.59843800000,2011/7/2,36900.57422000000,50
77492,5540_6457_3_3,37.21562500000,140.58906300000,2011/7/2,36331.76563000000,50
77493,5540_6457_3_4,37.21562500000,140.59218800000,2011/7/2,37199.54297000000,50
77494,5540_6457_4_1,37.21354200000,140.59531300000,2011/7/2,37579.67578000000,50
77496,5540_6457_4_3,37.21562500000,140.59531300000,2011/7/2,37535.35547000000,50
77498,5540_6458_1_1,37.20937500000,140.60156300000,2011/7/2,37668.78906000000,50
77499,5540_6458_1_2,37.20937500000,140.60468800000,2011/7/2,38606.16016000000,50
77500,5540_6458_1_3,37.21145800000,140.60156300000,2011/7/2,36063.41016000000,50
77501,5540_6458_1_4,37.21145800000,140.60468800000,2011/7/2,36935.81250000000,50
77502,5540_6458_2_1,37.20937500000,140.60781300000,2011/7/2,40233.99609000000,50
77503,5540_6458_2_2,37.20937500000,140.61093800000,2011/7/2,42006.67578000000,50
77504,5540_6458_2_3,37.21145800000,140.60781300000,2011/7/2,37398.04688000000,50
77505,5540_6458_2_4,37.21145800000,140.61093800000,2011/7/2,40112.30859000000,50
77506,5540_6458_3_1,37.21354200000,140.60156300000,2011/7/2,38239.48438000000,50
77509,5540_6458_3_4,37.21562500000,140.60468800000,2011/7/2,35757.14063000000,50
77511,5540_6458_4_2,37.21354200000,140.61093800000,2011/7/2,37584.01172000000,50
77512,5540_6458_4_3,37.21562500000,140.60781300000,2011/7/2,33845.41797000000,50
77514,5540_6461_1_1,37.21770800000,140.51406300000,2011/7/2,48206.25000000000,50
77515,5540_6461_1_2,37.21770800000,140.51718800000,2011/7/2,47245.48047000000,50
77516,5540_6461_1_3,37.21979200000,140.51406300000,2011/7/2,49797.85547000000,50
77517,5540_6461_1_4,37.21979200000,140.51718800000,2011/7/2,48688.07422000000,50
77518,5540_6461_2_1,37.21770800000,140.52031300000,2011/7/2,44409.25000000000,50
77519,5540_6461_2_2,37.21770800000,140.52343800000,2011/7/2,41681.23828000000,50
77520,5540_6461_2_3,37.21979200000,140.52031300000,2011/7/2,45918.43359000000,50
77521,5540_6461_2_4,37.21979200000,140.52343800000,2011/7/2,42810.04688000000,50
77522,5540_6461_3_2,37.22187500000,140.51718800000,2011/7/2,49164.95313000000,50
77523,5540_6461_3_3,37.22395800000,140.51406300000,2011/7/2,50446.48047000000,50
77525,5540_6461_4_1,37.22187500000,140.52031300000,2011/7/2,46374.47266000000,50
77527,5540_6461_4_3,37.22395800000,140.52031300000,2011/7/2,47023.08203000000,50
77532,5540_6462_1_4,37.21979200000,140.52968800000,2011/7/2,40169.48438000000,50
77533,5540_6462_2_1,37.21770800000,140.53281300000,2011/7/2,40367.42188000000,50
77537,5540_6462_3_1,37.22187500000,140.52656300000,2011/7/2,41171.02734000000,50
77538,5540_6462_3_2,37.22187500000,140.52968800000,2011/7/2,39931.15625000000,50
77541,5540_6462_4_1,37.22187500000,140.53281300000,2011/7/2,39498.73828000000,50
77542,5540_6462_4_2,37.22187500000,140.53593800000,2011/7/2,39562.45313000000,50
77543,5540_6462_4_3,37.22395800000,140.53281300000,2011/7/2,39765.72656000000,50
77544,5540_6462_4_4,37.22395800000,140.53593800000,2011/7/2,39819.81641000000,50
77549,5540_6463_2_1,37.21770800000,140.54531300000,2011/7/2,37196.56641000000,50
77551,5540_6463_2_3,37.21979200000,140.54531300000,2011/7/2,37518.33984000000,50
77552,5540_6463_2_4,37.21979200000,140.54843800000,2011/7/2,36458.59766000000,50
77558,5540_6463_4_2,37.22187500000,140.54843800000,2011/7/2,36152.13281000000,50
77564,5540_6464_1_4,37.21979200000,140.55468800000,2011/7/2,35655.10938000000,50
77566,5540_6464_2_2,37.21770800000,140.56093800000,2011/7/2,35619.27734000000,50
77568,5540_6464_2_4,37.21979200000,140.56093800000,2011/7/2,35374.78906000000,50
77570,5540_6464_3_2,37.22187500000,140.55468800000,2011/7/2,30371.44531000000,50
77571,5540_6464_3_3,37.22395800000,140.55156300000,2011/7/2,34762.21875000000,50
77573,5540_6464_4_1,37.22187500000,140.55781300000,2011/7/2,33180.15625000000,50
77574,5540_6464_4_2,37.22187500000,140.56093800000,2011/7/2,35526.92188000000,50
77575,5540_6464_4_3,37.22395800000,140.55781300000,2011/7/2,34383.92188000000,50
77576,5540_6464_4_4,37.22395800000,140.56093800000,2011/7/2,36062.51563000000,50
77577,5540_6465_1_1,37.21770800000,140.56406300000,2011/7/2,34731.82031000000,50
77578,5540_6465_1_2,37.21770800000,140.56718800000,2011/7/2,34190.05469000000,50
77579,5540_6465_1_3,37.21979200000,140.56406300000,2011/7/2,35385.53125000000,50
77583,5540_6465_2_3,37.21979200000,140.57031300000,2011/7/2,35140.57422000000,50
77585,5540_6465_3_1,37.22187500000,140.56406300000,2011/7/2,35895.76563000000,50
77587,5540_6465_3_3,37.22395800000,140.56406300000,2011/7/2,36390.85938000000,50
77589,5540_6465_4_1,37.22187500000,140.57031300000,2011/7/2,35650.83984000000,50
77590,5540_6465_4_2,37.22187500000,140.57343800000,2011/7/2,35901.09375000000,50
77591,5540_6465_4_3,37.22395800000,140.57031300000,2011/7/2,35926.17578000000,50
77592,5540_6465_4_4,37.22395800000,140.57343800000,2011/7/2,35807.71094000000,50
77598,5540_6466_2_2,37.21770800000,140.58593800000,2011/7/2,35509.45313000000,50
77600,5540_6466_2_4,37.21979200000,140.58593800000,2011/7/2,35908.19141000000,50
77603,5540_6466_3_3,37.22395800000,140.57656300000,2011/7/2,35711.22266000000,50
77606,5540_6466_4_2,37.22187500000,140.58593800000,2011/7/2,36139.55859000000,50
77608,5540_6466_4_4,37.22395800000,140.58593800000,2011/7/2,36283.24219000000,50
77609,5540_6467_1_1,37.21770800000,140.58906300000,2011/7/2,36370.39844000000,50
77610,5540_6467_1_2,37.21770800000,140.59218800000,2011/7/2,37124.56641000000,50
77611,5540_6467_1_3,37.21979200000,140.58906300000,2011/7/2,36445.97656000000,50
77612,5540_6467_1_4,37.21979200000,140.59218800000,2011/7/2,37260.75000000000,50
77613,5540_6467_2_1,37.21770800000,140.59531300000,2011/7/2,37555.22266000000,50
77614,5540_6467_2_2,37.21770800000,140.59843800000,2011/7/2,37704.29688000000,50
77615,5540_6467_2_3,37.21979200000,140.59531300000,2011/7/2,38008.17188000000,50
77618,5540_6467_3_2,37.22187500000,140.59218800000,2011/7/2,37399.23438000000,50
77620,5540_6467_3_4,37.22395800000,140.59218800000,2011/7/2,36998.53125000000,50
77623,5540_6467_4_3,37.22395800000,140.59531300000,2011/7/2,37428.49219000000,50
